timestamp,target
2018-01-01 00:00:00,3.200859281507025
2018-01-01 01:00:00,3.23331830199505
2018-01-01 02:00:00,3.228277547101032
2018-01-01 03:00:00,3.2141235987950942
2018-01-01 04:00:00,3.2456129640895917
2018-01-01 05:00:00,3.2366887195250156
2018-01-01 06:00:00,3.2231472622280952
2018-01-01 07:00:00,3.238800292881765
2018-01-01 08:00:00,3.353575565155091
2018-01-01 09:00:00,3.3395977510419037
2018-01-01 10:00:00,3.3405557359134814
2018-01-01 11:00:00,3.3417607132741916
2018-01-01 12:00:00,3.33039760403319
2018-01-01 13:00:00,3.4143027080849184
2018-01-01 14:00:00,3.281962083679252
2018-01-01 15:00:00,3.291894190474148
2018-01-01 16:00:00,3.288585045192344
2018-01-01 17:00:00,3.2811923932588054
2018-01-01 18:00:00,3.2990033181021077
2018-01-01 19:00:00,3.2826856375516127
2018-01-01 20:00:00,3.2862124403041655
2018-01-01 21:00:00,3.2940515005347133
2018-01-01 22:00:00,3.2967950560053927
2018-01-01 23:00:00,3.27017339956354
2018-01-02 00:00:00,3.2627591888541234
2018-01-02 01:00:00,3.2678957710456884
2018-01-02 02:00:00,3.28875975603516
2018-01-02 03:00:00,3.260195885747068
2018-01-02 04:00:00,3.262338885753971
2018-01-02 05:00:00,3.2646995509833117
2018-01-02 06:00:00,3.265550213254738
2018-01-02 07:00:00,3.2528375036654675
2018-01-02 08:00:00,3.2290015705262527
2018-01-02 09:00:00,3.2343476707641217
2018-01-02 10:00:00,3.2093323779151364
2018-01-02 11:00:00,3.182664240159714
2018-01-02 12:00:00,3.2573182635663405
2018-01-02 13:00:00,3.2731764298459987
2018-01-02 14:00:00,3.413924280555703
2018-01-02 15:00:00,3.3889357638663355
2018-01-02 16:00:00,3.4445883538887343
2018-01-02 17:00:00,3.4232321074327876
2018-01-02 18:00:00,3.4339469640854925
2018-01-02 19:00:00,3.4190189343372683
2018-01-02 20:00:00,3.4363496469306196
2018-01-02 21:00:00,3.3659134427615283
2018-01-02 22:00:00,3.4179691876385445
2018-01-02 23:00:00,3.4458720753056458
2018-01-03 00:00:00,3.446395886828986
2018-01-03 01:00:00,3.4329214406591175
2018-01-03 02:00:00,3.372044640651821
2018-01-03 03:00:00,3.364014063114645
2018-01-03 04:00:00,3.3813899108167926
2018-01-03 05:00:00,3.382002223703566
2018-01-03 06:00:00,3.376633250027078
2018-01-03 07:00:00,3.387380190681741
2018-01-03 08:00:00,3.3284742285407063
2018-01-03 09:00:00,3.285564395560761
2018-01-03 10:00:00,3.318967744088138
2018-01-03 11:00:00,3.324285766908428
2018-01-03 12:00:00,3.2814367799335153
2018-01-03 13:00:00,3.266731160837625
2018-01-03 14:00:00,3.232993370220743
2018-01-03 15:00:00,3.233705868740378
2018-01-03 16:00:00,3.250405739226644
2018-01-03 17:00:00,3.232331086859789
2018-01-03 18:00:00,3.2467734920856386
2018-01-03 19:00:00,3.219210485558834
2018-01-03 20:00:00,3.1849521081187495
2018-01-03 21:00:00,3.250196062378974
2018-01-03 22:00:00,3.17840892509864
2018-01-03 23:00:00,3.154222017156626
2018-01-04 00:00:00,3.155726161343789
2018-01-04 01:00:00,3.1525981876991054
2018-01-04 02:00:00,3.2186496892698755
2018-01-04 03:00:00,3.2310542543449925
2018-01-04 04:00:00,3.1969826273068267
2018-01-04 05:00:00,3.195133000308405
2018-01-04 06:00:00,3.1936693385083346
2018-01-04 07:00:00,3.193292957531796
2018-01-04 08:00:00,3.154578782409984
2018-01-04 09:00:00,3.1436388142217626
2018-01-04 10:00:00,3.14151713530775
2018-01-04 11:00:00,3.1443719178443557
2018-01-04 12:00:00,3.1708505208248976
2018-01-04 13:00:00,3.177028263526623
2018-01-04 14:00:00,3.218607503147773
2018-01-04 15:00:00,3.2299935217867333
2018-01-04 16:00:00,3.2568280397849803
2018-01-04 17:00:00,3.3824335253485955
2018-01-04 18:00:00,3.3660345543290933
2018-01-04 19:00:00,3.373684084303895
2018-01-04 20:00:00,3.314585064996836
2018-01-04 21:00:00,3.3503246394706405
2018-01-04 22:00:00,3.348345110235015
2018-01-04 23:00:00,3.3339706957652453
2018-01-05 00:00:00,3.360029341373433
2018-01-05 01:00:00,3.3208050178472095
2018-01-05 02:00:00,3.3537577796201794
2018-01-05 03:00:00,3.354340143816236
2018-01-05 04:00:00,3.3233316578503738
2018-01-05 05:00:00,3.3003347486309265
2018-01-05 06:00:00,3.3318392985078455
2018-01-05 07:00:00,3.3669843246957303
2018-01-05 08:00:00,3.3317404195273754
2018-01-05 09:00:00,3.3491548661894246
2018-01-05 10:00:00,3.3510537788533656
2018-01-05 11:00:00,3.3427584210350076
2018-01-05 12:00:00,3.222471780815149
2018-01-05 13:00:00,3.350852302688035
2018-01-05 14:00:00,3.3206323314766113
2018-01-05 15:00:00,3.293150850158314
2018-01-05 16:00:00,3.3108474741960365
2018-01-05 17:00:00,3.2411551625296764
2018-01-05 18:00:00,3.2342547192359863
2018-01-05 19:00:00,3.252517497043005
2018-01-05 20:00:00,3.297799703123489
2018-01-05 21:00:00,3.299629228364781
2018-01-05 22:00:00,3.299742635167642
2018-01-05 23:00:00,3.2941430970458203
2018-01-06 00:00:00,3.2984690677133472
2018-01-06 01:00:00,3.30136137003959
2018-01-06 02:00:00,3.2557908041787083
2018-01-06 03:00:00,3.3354489457741296
2018-01-06 04:00:00,3.3010111199462253
2018-01-06 05:00:00,3.3059434692561585
2018-01-06 06:00:00,3.3161375133099855
2018-01-06 07:00:00,3.296783493842151
2018-01-06 08:00:00,3.309102596606455
2018-01-06 09:00:00,3.289179824876369
2018-01-06 10:00:00,3.273049607485906
2018-01-06 11:00:00,3.282805765544337
2018-01-06 12:00:00,3.286934813186367
2018-01-06 13:00:00,3.294523969146282
2018-01-06 14:00:00,3.185860884865718
2018-01-06 15:00:00,3.199555771182682
2018-01-06 16:00:00,3.1953654115454695
2018-01-06 17:00:00,3.2208540270875363
2018-01-06 18:00:00,3.2000171584433508
2018-01-06 19:00:00,3.229896962785235
2018-01-06 20:00:00,3.2017050514492666
2018-01-06 21:00:00,3.200869313321966
2018-01-06 22:00:00,3.199359685153069
2018-01-06 23:00:00,3.2000858334757964
2018-01-07 00:00:00,3.194693128600202
2018-01-07 01:00:00,3.2044453928202383
2018-01-07 02:00:00,3.2114160652896384
2018-01-07 03:00:00,3.2092249889189586
2018-01-07 04:00:00,3.208790842448858
2018-01-07 05:00:00,3.2145952698304487
2018-01-07 06:00:00,3.2243581435443276
2018-01-07 07:00:00,3.2163529109910654
2018-01-07 08:00:00,3.2390604487468795
2018-01-07 09:00:00,3.2217195716481823
2018-01-07 10:00:00,3.2216843569399845
2018-01-07 11:00:00,3.2309680810763473
2018-01-07 12:00:00,3.22000483389281
2018-01-07 13:00:00,3.2179389891101535
2018-01-07 14:00:00,3.245577359900533
2018-01-07 15:00:00,3.252951645036704
2018-01-07 16:00:00,3.259982414704223
2018-01-07 17:00:00,3.265154695292334
2018-01-07 18:00:00,3.267134560029235
2018-01-07 19:00:00,3.2651668941767
2018-01-07 20:00:00,3.265663852199649
2018-01-07 21:00:00,3.2857957047149466
2018-01-07 22:00:00,3.2608609813122826
2018-01-07 23:00:00,3.268609792085486
2018-01-08 00:00:00,3.270266737336348
2018-01-08 01:00:00,3.260545905139119
2018-01-08 02:00:00,3.2728780429500572
2018-01-08 03:00:00,3.285904746457788
2018-01-08 04:00:00,3.290180199099776
2018-01-08 05:00:00,3.3107969904840604
2018-01-08 06:00:00,3.314453924744749
2018-01-08 07:00:00,3.263538360800119
2018-01-08 08:00:00,3.2734168679302895
2018-01-08 09:00:00,3.2683472206603525
2018-01-08 10:00:00,3.2660432087096996
2018-01-08 11:00:00,3.292521431566637
2018-01-08 12:00:00,3.270109214176642
2018-01-08 13:00:00,3.263796633033369
2018-01-08 14:00:00,3.3218670169570905
2018-01-08 15:00:00,3.373696766755567
2018-01-08 16:00:00,3.371257572746943
2018-01-08 17:00:00,3.3767498304248442
2018-01-08 18:00:00,3.3531021501996303
2018-01-08 19:00:00,3.3813229780185545
2018-01-08 20:00:00,3.384303566321945
2018-01-08 21:00:00,3.3911935594996994
2018-01-08 22:00:00,3.3897250488413753
2018-01-08 23:00:00,3.36797177799655
2018-01-09 00:00:00,3.3717073004068947
2018-01-09 01:00:00,3.3796330246143254
2018-01-09 02:00:00,3.3630808133275116
2018-01-09 03:00:00,3.358633648185844
2018-01-09 04:00:00,3.3363338145798647
2018-01-09 05:00:00,3.368207142597806
2018-01-09 06:00:00,3.333936995109529
2018-01-09 07:00:00,3.3610831764885734
2018-01-09 08:00:00,3.3801474030494822
2018-01-09 09:00:00,3.4003084943562887
2018-01-09 10:00:00,3.35345459991108
2018-01-09 11:00:00,3.3026258622026363
2018-01-09 12:00:00,3.3232864830166204
2018-01-09 13:00:00,3.291413303198499
2018-01-09 14:00:00,3.294214784173338
2018-01-09 15:00:00,3.29664066600965
2018-01-09 16:00:00,3.2913739740871746
2018-01-09 17:00:00,3.290111205503511
2018-01-09 18:00:00,3.27777360197461
2018-01-09 19:00:00,3.2741881812705222
2018-01-09 20:00:00,3.2694730609214706
2018-01-09 21:00:00,3.242807359276747
2018-01-09 22:00:00,3.2813283422599695
2018-01-09 23:00:00,3.2831811821815946
2018-01-10 00:00:00,3.2496844428537335
2018-01-10 01:00:00,3.255054643611863
2018-01-10 02:00:00,3.2561345908019868
2018-01-10 03:00:00,3.2679991228761267
2018-01-10 04:00:00,3.2405801659891487
2018-01-10 05:00:00,3.2502660116070055
2018-01-10 06:00:00,3.2539416556450598
2018-01-10 07:00:00,3.304447021973025
2018-01-10 08:00:00,3.269091714703329
2018-01-10 09:00:00,3.2540716191964503
2018-01-10 10:00:00,3.1932468865373704
2018-01-10 11:00:00,3.1772522463405015
2018-01-10 12:00:00,3.1851586137007484
2018-01-10 13:00:00,3.180498243702266
2018-01-10 14:00:00,3.19036270803418
2018-01-10 15:00:00,3.178284792798471
2018-01-10 16:00:00,3.1828700480584238
2018-01-10 17:00:00,3.182521022003707
2018-01-10 18:00:00,3.1642243758501536
2018-01-10 19:00:00,3.1898851455780477
2018-01-10 20:00:00,3.1994989659832465
2018-01-10 21:00:00,3.244445116968487
2018-01-10 22:00:00,3.183803511129464
2018-01-10 23:00:00,3.185343843737615
2018-01-11 00:00:00,3.1993859657603787
2018-01-11 01:00:00,3.1832943496613795
2018-01-11 02:00:00,3.1954336421493577
2018-01-11 03:00:00,3.2060401903432947
2018-01-11 04:00:00,3.202197759784476
2018-01-11 05:00:00,3.185108980402191
2018-01-11 06:00:00,3.1768114565053494
2018-01-11 07:00:00,3.2254462457373503
2018-01-11 08:00:00,3.2388744556120184
2018-01-11 09:00:00,3.290045059299351
2018-01-11 10:00:00,3.2594620733474198
2018-01-11 11:00:00,3.2867096706284444
2018-01-11 12:00:00,3.2991634136366352
2018-01-11 13:00:00,3.2863153671052077
2018-01-11 14:00:00,3.248637439634099
2018-01-11 15:00:00,3.274549647403282
2018-01-11 16:00:00,3.2311996808695995
2018-01-11 17:00:00,3.213881973264028
2018-01-11 18:00:00,3.214764906831585
2018-01-11 19:00:00,3.2228867778378816
2018-01-11 20:00:00,3.227086174195747
2018-01-11 21:00:00,3.2053542490163314
2018-01-11 22:00:00,3.2084774099700724
2018-01-11 23:00:00,3.2456991307914653
2018-01-12 00:00:00,3.2469225497840477
2018-01-12 01:00:00,3.220386853647936
2018-01-12 02:00:00,3.192086900850112
2018-01-12 03:00:00,3.2360975231578375
2018-01-12 04:00:00,3.1910685089824606
2018-01-12 05:00:00,3.2263782892471706
2018-01-12 06:00:00,3.1784167420968403
2018-01-12 07:00:00,3.2167294230283083
2018-01-12 08:00:00,3.19196175082827
2018-01-12 09:00:00,3.181011555680523
2018-01-12 10:00:00,3.164986610640602
2018-01-12 11:00:00,3.157975833774154
2018-01-12 12:00:00,3.1832226721003543
2018-01-12 13:00:00,3.175933760437944
2018-01-12 14:00:00,3.1405085399154937
2018-01-12 15:00:00,3.204357821907401
2018-01-12 16:00:00,3.165076170118736
2018-01-12 17:00:00,3.1539009034504044
2018-01-12 18:00:00,3.167928183025216
2018-01-12 19:00:00,3.1280973877312426
2018-01-12 20:00:00,3.1357816235056237
2018-01-12 21:00:00,3.1311686730001966
2018-01-12 22:00:00,3.1683162133530787
2018-01-12 23:00:00,3.1871247505339126
2018-01-13 00:00:00,3.1508559751743244
2018-01-13 01:00:00,3.192106474659969
2018-01-13 02:00:00,3.192054437091419
2018-01-13 03:00:00,3.1937611024883696
2018-01-13 04:00:00,3.1424988616973906
2018-01-13 05:00:00,3.1798419289081306
2018-01-13 06:00:00,3.1717163623381546
2018-01-13 07:00:00,3.16162169232367
2018-01-13 08:00:00,3.1663751483795393
2018-01-13 09:00:00,3.1825030841656456
2018-01-13 10:00:00,3.190690074245564
2018-01-13 11:00:00,3.1761283026359304
2018-01-13 12:00:00,3.1878313436206827
2018-01-13 13:00:00,3.1925268007207297
2018-01-13 14:00:00,3.1508184454923
2018-01-13 15:00:00,3.143280421218014
2018-01-13 16:00:00,3.146080219351555
2018-01-13 17:00:00,3.1931197240842635
2018-01-13 18:00:00,3.1942041908888172
2018-01-13 19:00:00,3.1536997639858093
2018-01-13 20:00:00,3.2116722853359962
2018-01-13 21:00:00,3.2272725818782018
2018-01-13 22:00:00,3.2125231638625555
2018-01-13 23:00:00,3.232313461964408
2018-01-14 00:00:00,3.2275086038972365
2018-01-14 01:00:00,3.23583038959876
2018-01-14 02:00:00,3.22737871212244
2018-01-14 03:00:00,3.2699087763661523
2018-01-14 04:00:00,3.3002677541733245
2018-01-14 05:00:00,3.315928668169742
2018-01-14 06:00:00,3.2346821404582515
2018-01-14 07:00:00,3.277877570270208
2018-01-14 08:00:00,3.2730481081364253
2018-01-14 09:00:00,3.3516087663697993
2018-01-14 10:00:00,3.401357588378866
2018-01-14 11:00:00,3.3043291528914693
2018-01-14 12:00:00,3.307537222933492
2018-01-14 13:00:00,3.2893996156035774
2018-01-14 14:00:00,3.2757019954831748
2018-01-14 15:00:00,3.2277559493592354
2018-01-14 16:00:00,3.207467522886204
2018-01-14 17:00:00,3.230552258949116
2018-01-14 18:00:00,3.212452286987714
2018-01-14 19:00:00,3.225268821878214
2018-01-14 20:00:00,3.1919960745192943
2018-01-14 21:00:00,3.231363413224985
2018-01-14 22:00:00,3.201012887429454
2018-01-14 23:00:00,3.198387793819476
2018-01-15 00:00:00,3.2028029238133247
2018-01-15 01:00:00,3.183346135982057
2018-01-15 02:00:00,3.1672774334686915
2018-01-15 03:00:00,3.150828092963812
2018-01-15 04:00:00,3.17519827135318
2018-01-15 05:00:00,3.1583555516823467
2018-01-15 06:00:00,3.163967869168469
2018-01-15 07:00:00,3.1538905886965827
2018-01-15 08:00:00,3.1420086769833127
2018-01-15 09:00:00,3.136065434349734
2018-01-15 10:00:00,3.118339881594707
2018-01-15 11:00:00,3.110245416353191
2018-01-15 12:00:00,3.110053759538697
2018-01-15 13:00:00,3.0938355656890497
2018-01-15 14:00:00,3.137551797466201
2018-01-15 15:00:00,3.160497852308157
2018-01-15 16:00:00,3.1497666573194127
2018-01-15 17:00:00,3.1590979354934574
2018-01-15 18:00:00,3.158338554880032
2018-01-15 19:00:00,3.1235706244886363
2018-01-15 20:00:00,3.114745322760347
2018-01-15 21:00:00,3.137007677274033
2018-01-15 22:00:00,3.1462894942850195
2018-01-15 23:00:00,3.092932120280211
2018-01-16 00:00:00,3.1175684965296524
2018-01-16 01:00:00,3.106472158818964
2018-01-16 02:00:00,3.192601198230433
2018-01-16 03:00:00,3.1090096774501585
2018-01-16 04:00:00,3.120906943950084
2018-01-16 05:00:00,3.1250323910639355
2018-01-16 06:00:00,3.132349801196537
2018-01-16 07:00:00,3.145274235951547
2018-01-16 08:00:00,3.1441491684838625
2018-01-16 09:00:00,3.116098434221675
2018-01-16 10:00:00,3.115161162188217
2018-01-16 11:00:00,3.1357945246686993
2018-01-16 12:00:00,3.1287062177429754
2018-01-16 13:00:00,3.0835737857185257
2018-01-16 14:00:00,3.0868517584089785
2018-01-16 15:00:00,3.0677659662427366
2018-01-16 16:00:00,3.0727918691782268
2018-01-16 17:00:00,3.0277489894045244
2018-01-16 18:00:00,3.0731609533304534
2018-01-16 19:00:00,3.060469628464695
2018-01-16 20:00:00,3.1213474218099564
2018-01-16 21:00:00,3.17968340126201
2018-01-16 22:00:00,3.20431254518597
2018-01-16 23:00:00,3.131058910684869
2018-01-17 00:00:00,3.123077978062779
2018-01-17 01:00:00,3.190581149784211
2018-01-17 02:00:00,3.18295248274545
2018-01-17 03:00:00,3.129013104634549
2018-01-17 04:00:00,3.205425384384002
2018-01-17 05:00:00,3.2204008432240503
2018-01-17 06:00:00,3.18437593772598
2018-01-17 07:00:00,3.1098734002436346
2018-01-17 08:00:00,3.1273478656601505
2018-01-17 09:00:00,3.165360591766423
2018-01-17 10:00:00,3.230809500444572
2018-01-17 11:00:00,3.239862250686338
2018-01-17 12:00:00,3.1852687482955804
2018-01-17 13:00:00,3.181453806690704
2018-01-17 14:00:00,3.175516585182221
2018-01-17 15:00:00,3.12814913833134
2018-01-17 16:00:00,3.103783938024517
2018-01-17 17:00:00,3.073295711190149
2018-01-17 18:00:00,3.0225263014711086
2018-01-17 19:00:00,3.089288215702366
2018-01-17 20:00:00,3.048264833462175
2018-01-17 21:00:00,3.05108138077117
2018-01-17 22:00:00,3.0207512659773688
2018-01-17 23:00:00,3.038161619763967
2018-01-18 00:00:00,3.0954554872858178
2018-01-18 01:00:00,3.052428672724803
2018-01-18 02:00:00,3.093971255984139
2018-01-18 03:00:00,3.0403020047283538
2018-01-18 04:00:00,3.057717632367914
2018-01-18 05:00:00,3.049016045784625
2018-01-18 06:00:00,3.0471169087786287
2018-01-18 07:00:00,3.0432853449505974
2018-01-18 08:00:00,3.0507605670056837
2018-01-18 09:00:00,3.0478881574569328
2018-01-18 10:00:00,3.053139461434339
2018-01-18 11:00:00,3.0551564236558275
2018-01-18 12:00:00,3.0552463059008694
2018-01-18 13:00:00,3.0982211253405065
2018-01-18 14:00:00,3.2517902668268484
2018-01-18 15:00:00,3.2029850114829337
2018-01-18 16:00:00,3.19504942354762
2018-01-18 17:00:00,3.2346929406498655
2018-01-18 18:00:00,3.2592680831954803
2018-01-18 19:00:00,3.266489220159679
2018-01-18 20:00:00,3.210468364713115
2018-01-18 21:00:00,3.2090688604527724
2018-01-18 22:00:00,3.2248668565743435
2018-01-18 23:00:00,3.199908474063305
2018-01-19 00:00:00,3.2237419893960753
2018-01-19 01:00:00,3.214839470858474
2018-01-19 02:00:00,3.2284641488543686
2018-01-19 03:00:00,3.2046784196348095
2018-01-19 04:00:00,3.2042484731664787
2018-01-19 05:00:00,3.2389494371590626
2018-01-19 06:00:00,3.20589748902632
2018-01-19 07:00:00,3.2265171204144836
2018-01-19 08:00:00,3.229056243945133
2018-01-19 09:00:00,3.2111040979717713
2018-01-19 10:00:00,3.2152909488689936
2018-01-19 11:00:00,3.173437796997487
2018-01-19 12:00:00,3.1944888255175683
2018-01-19 13:00:00,3.2408765290467207
2018-01-19 14:00:00,3.235852607751232
2018-01-19 15:00:00,3.2636199550405927
2018-01-19 16:00:00,3.2252622099361092
2018-01-19 17:00:00,3.227643293325245
2018-01-19 18:00:00,3.216874102760641
2018-01-19 19:00:00,3.276222885124944
2018-01-19 20:00:00,3.027135522453422
2018-01-19 21:00:00,3.0531532830809263
2018-01-19 22:00:00,3.0527928912263183
2018-01-19 23:00:00,2.9818173768577285
2018-01-20 00:00:00,3.019635786128541
2018-01-20 01:00:00,3.0255853437732187
2018-01-20 02:00:00,2.99356768210666
2018-01-20 03:00:00,2.963550869531251
2018-01-20 04:00:00,2.945510499171035
2018-01-20 05:00:00,2.9825400108606654
2018-01-20 06:00:00,2.95553431774396
2018-01-20 07:00:00,3.008711528628461
2018-01-20 08:00:00,3.0465290404706113
2018-01-20 09:00:00,2.957345010645795
2018-01-20 10:00:00,3.0450591619721634
2018-01-20 11:00:00,3.0436111060332705
2018-01-20 12:00:00,3.0444652839870554
2018-01-20 13:00:00,3.03022719165804
2018-01-20 14:00:00,3.019020620127151
2018-01-20 15:00:00,3.032891390681643
2018-01-20 16:00:00,3.032458562394939
2018-01-20 17:00:00,3.0250580766083996
2018-01-20 18:00:00,2.9560924287504946
2018-01-20 19:00:00,3.0442450263288974
2018-01-20 20:00:00,3.1109321732611153
2018-01-20 21:00:00,3.1307018953126784
2018-01-20 22:00:00,3.125033356658264
2018-01-20 23:00:00,3.150545754205217
2018-01-21 00:00:00,3.0922513947145505
2018-01-21 01:00:00,3.165548949226138
2018-01-21 02:00:00,3.1589324815270365
2018-01-21 03:00:00,3.2227503563932784
2018-01-21 04:00:00,3.216098345374643
2018-01-21 05:00:00,3.1982905630742757
2018-01-21 06:00:00,3.2212011114182975
2018-01-21 07:00:00,3.1992738514462613
2018-01-21 08:00:00,3.1687949600301892
2018-01-21 09:00:00,3.1846557233269297
2018-01-21 10:00:00,3.243431081044448
2018-01-21 11:00:00,3.2770468997826425
2018-01-21 12:00:00,3.264176543534125
2018-01-21 13:00:00,3.194374837367568
2018-01-21 14:00:00,3.311397416052064
2018-01-21 15:00:00,3.341238086144876
2018-01-21 16:00:00,3.308396659988443
2018-01-21 17:00:00,3.394049011752161
2018-01-21 18:00:00,3.3801902945375124
2018-01-21 19:00:00,3.3759925628407332
2018-01-21 20:00:00,3.4601755669630196
2018-01-21 21:00:00,3.492012150144463
2018-01-21 22:00:00,3.469922102681903
2018-01-21 23:00:00,3.4826670359540564
2018-01-22 00:00:00,3.478364917194076
2018-01-22 01:00:00,3.3955779389609066
2018-01-22 02:00:00,3.3841686909979476
2018-01-22 03:00:00,3.3599176587115434
2018-01-22 04:00:00,3.3074795375351838
2018-01-22 05:00:00,3.3202273552241084
2018-01-22 06:00:00,3.313069614404135
2018-01-22 07:00:00,3.323098712802386
2018-01-22 08:00:00,3.293406658316263
2018-01-22 09:00:00,3.296540292120031
2018-01-22 10:00:00,3.283390696146301
2018-01-22 11:00:00,3.3356763575838735
2018-01-22 12:00:00,3.3487385018365816
2018-01-22 13:00:00,3.2836881603015047
2018-01-22 14:00:00,3.2321599491156316
2018-01-22 15:00:00,3.21243620541754
2018-01-22 16:00:00,3.223471782758749
2018-01-22 17:00:00,3.158943851383838
2018-01-22 18:00:00,3.198769790029578
2018-01-22 19:00:00,3.26498174959041
2018-01-22 20:00:00,3.2418926982132947
2018-01-22 21:00:00,3.2365622809041628
2018-01-22 22:00:00,3.2468596828642826
2018-01-22 23:00:00,3.263390088662133
2018-01-23 00:00:00,3.2599299208140975
2018-01-23 01:00:00,3.2735689476777616
2018-01-23 02:00:00,3.291901935606067
2018-01-23 03:00:00,3.3559397717118737
2018-01-23 04:00:00,3.329971973844882
2018-01-23 05:00:00,3.3914136358842413
2018-01-23 06:00:00,3.348889814429823
2018-01-23 07:00:00,3.359686235514062
2018-01-23 08:00:00,3.407150230525774
2018-01-23 09:00:00,3.417169989477801
2018-01-23 10:00:00,3.4808124823875297
2018-01-23 11:00:00,3.4424065744101915
2018-01-23 12:00:00,3.4439376706330798
2018-01-23 13:00:00,3.4003631558423266
2018-01-23 14:00:00,3.407857955641864
2018-01-23 15:00:00,3.3981236681361704
2018-01-23 16:00:00,3.4100486837941215
2018-01-23 17:00:00,3.411159232159959
2018-01-23 18:00:00,3.386126711832002
2018-01-23 19:00:00,3.31794753874087
2018-01-23 20:00:00,3.3812922634650735
2018-01-23 21:00:00,3.3880503524171934
2018-01-23 22:00:00,3.440539217401521
2018-01-23 23:00:00,3.376784691764932
2018-01-24 00:00:00,3.4058842985994784
2018-01-24 01:00:00,3.372139134289996
2018-01-24 02:00:00,3.333675741726034
2018-01-24 03:00:00,3.368706445449208
2018-01-24 04:00:00,3.375809326893462
2018-01-24 05:00:00,3.388253531793682
2018-01-24 06:00:00,3.379105693616866
2018-01-24 07:00:00,3.394191998777285
2018-01-24 08:00:00,3.3923859416633695
